"","age","age_old","age_young","co2","type","co2_low","co2_high","co2_range","distribution","proxy_type","reference","xi_co2","omega_co2","alpha_co2"
"776",313.5,319,308,358,"mean",251,591,1,"skew_normal; reported distribution is normal","stomata","Beerling, 2002",580.069584838157,234.546886731101,-1.59747985352212
"777",313.5,319,308,303,"mean",212,500,1,"skew_normal; reported distribution is normal","stomata","Beerling, 2002",490.398176195317,198.440336729967,-1.59002009266572
"778",313.5,319,308,367,"mean",257,606,1,"skew_normal; reported distribution is normal","stomata","Beerling, 2002",594.622709496969,240.647701102263,-1.59464787743992
"779",313.5,319,308,350,"mean",245,578,1,"skew_normal; reported distribution is normal","stomata","Beerling, 2002",567.103879116878,229.58749137121,-1.59388742404411
"780",313.5,319,308,401,"mean",281,662,1,"skew_normal; reported distribution is normal","stomata","Beerling, 2002",649.660327890849,262.768098765804,-1.59597765089812
"781",313.5,319,308,287,"mean",201,474,1,"skew_normal; reported distribution is normal","stomata","Beerling, 2002",465.143387112704,188.272528118574,-1.59563759969953
"782",313.5,319,308,311,"mean",218,513,1,"skew_normal; reported distribution is normal","stomata","Beerling, 2002",503.3642290905,203.399910623863,-1.59424726134748
"783",313.5,319,308,284,"mean",199,469,1,"skew_normal; reported distribution is normal","stomata","Beerling, 2002",460.292340835012,186.238920897439,-1.59683740230791
"784",313.5,319,308,325,"mean",228,536,1,"skew_normal; reported distribution is normal","stomata","Beerling, 2002",526.032021406944,212.426517365988,-1.59612836813212
"785",324,329,319,385,"mean",270,635,1,"skew_normal; reported distribution is normal","stomata","Beerling, 2002",623.141525131062,251.707903246987,-1.59534183407621
"786",324,329,319,392,"mean",274,647,1,"skew_normal; reported distribution is normal","stomata","Beerling, 2002",634.430042149649,256.916025448454,-1.58777549285612
"787",324,329,319,359,"mean",251,592,1,"skew_normal; reported distribution is normal","stomata","Beerling, 2002",580.391992482068,234.795406383726,-1.58565014296796
"788",168.4,175.6,161.2,816,"mean",544,1088,1,"skew_normal","stomata","Beerling & Royer, 2002",816.682974512132,273.516709505793,-0.00312955239779291
"789",63.8,66,61.6,367,"median",337,571,1,"skew_normal","stomata","Beerling et al., 2002 (updated by Beerling et al., 2009)",596.798247972786,184.90038437483,-3.26430192197278
"790",64.1,64.3,63.9,330,"median",321,401,1,"skew_normal","stomata","Beerling et al., 2002 (updated by Beerling et al., 2009)",410.593543241976,63.7643995347781,-3.53118189625904
"791",65.4,66,64.8,343,"median",329,541,1,"skew_normal","stomata","Beerling et al., 2002 (updated by Beerling et al., 2009)",571.951147285577,172.9101592797,-4.72466952598323
"792",65.4,66,64.8,470,"median",370,642,1,"skew_normal","stomata","Beerling et al., 2002 (updated by Beerling et al., 2009)",618.465438734386,177.770983446081,-1.29701943465848
"793",66.5,67,66,539,"median",400,687,1,"skew_normal","stomata","Beerling et al., 2002 (updated by Beerling et al., 2009)",599.954613968629,155.021722974323,-0.513032031494396
"794",54.3,54.4,54.2,515,"median",393,671,1,"skew_normal","stomata","Royer, 2003 (updated by Beerling et al., 2009)",619.341292592686,165.170961713562,-0.884933783101433
"795",61.1,64.8,57.4,317,"median",311,325,1,"skew_normal","stomata","Royer, 2003 (updated by Beerling et al., 2009)",322.644903759242,8.45432450514781,-0.949295214389431
"796",49.9,52,47.8,659,"mean",439,878,1,"skew_normal","stomata","Greenwood et al., 2003",622.757460398275,223.602139548515,0.204490859650815
"797",409.2,410.8,407.6,2836,"mean",2505,4561,1,"skew_normal","stomata","Roth & Konrad, 2003",4743.87011272365,1593.42374985898,-2.81993922687682
"798",182.5,NA,NA,1050,"mean",800,1300,1,"skew_normal","stomata","McElwain et al., 2005",1051.13042169119,251.395791642774,-0.00563569427067584
"799",182.6,NA,NA,1550,"mean",1200,1900,1,"skew_normal","stomata","McElwain et al., 2005",1551.04927327567,351.952115016149,-0.00373651977809805
"800",182.7,NA,NA,550,"mean",400,700,1,"skew_normal","stomata","McElwain et al., 2005",550.496022617913,150.836765986086,-0.00412151695668774
"801",182.8,NA,NA,950,"mean",700,1200,1,"skew_normal","stomata","McElwain et al., 2005",950.879410004856,251.394788879184,-0.00438428115345144
"802",182.9,NA,NA,950,"mean",700,1200,1,"skew_normal","stomata","McElwain et al., 2005",950.698155021092,251.394220022168,-0.00348063598993897
"803",183,NA,NA,600,"mean",500,700,1,"skew_normal","stomata","McElwain et al., 2005",600.23204080019,100.557568021756,-0.00289208413342965
"804",104.1,107.8,100.5,710,"mean",580,1420,1,"skew_normal","stomata","Haworth et al., 2005",1498.20724738247,653.495769952321,-2.89523602633008
"805",110.4,113,107.8,710,"mean",603,1400,1,"skew_normal","stomata","Haworth et al., 2005",1484.82403113232,627.600907263693,-3.1723241784337
"806",116.5,120,113,700,"mean",597,1340,1,"skew_normal","stomata","Haworth et al., 2005",1417.00093001878,583.600990862456,-3.10899165643531
"807",123,125,121,695,"mean",590,1380,1,"skew_normal","stomata","Haworth et al., 2005",1464.7521095299,622.567752120591,-3.1922775799229
"808",124.7,126.3,123,630,"mean",530,1220,1,"skew_normal","stomata","Haworth et al., 2005",1288.69948591567,539.972401630198,-3.02201954609511
"809",127.9,129.5,126.3,630,"mean",530,1250,1,"skew_normal","stomata","Haworth et al., 2005",1324.49635253793,565.44919028034,-3.10528161718434
"810",130.2,130.8,129.5,550,"mean",450,1130,1,"skew_normal","stomata","Haworth et al., 2005",1196.75920198518,531.474463916626,-2.9936572021863
"811",131.4,132,130.8,620,"mean",590,1270,1,"skew_normal","stomata","Haworth et al., 2005",1376.33354283967,559.639498138865,-5.75015171655946
"812",133,133.9,132,650,"mean",500,1300,1,"skew_normal","stomata","Haworth et al., 2005",1356.54218586151,609.614381163036,-2.53493560106668
"813",139.5,145,133.9,1442,"mean",961,1923,1,"skew_normal","stomata","Sun et al., 2007",1440.54128567014,483.682813938252,0.00377982624204945
"814",139.5,145,133.9,1228,"mean",819,1638,1,"skew_normal","stomata","Sun et al., 2007",1282.63541310926,415.328355461589,-0.165588282609058
"815",139.5,145,133.9,1151,"mean",767,1534,1,"skew_normal","stomata","Sun et al., 2007",1098.67840227071,389.106570686394,0.169295116127612
"816",168,168.3,167.7,1031,"mean",687,1375,1,"skew_normal","stomata","Sun et al., 2007",1030.37598265311,345.917675981863,0.0022609173928445
"817",168,168.3,167.7,926,"mean",618,1235,1,"skew_normal","stomata","Sun et al., 2007",971.331490657949,313.44520823686,-0.182213763323264
"818",172.2,174.1,170.3,896,"mean",597,1195,1,"skew_normal","stomata","Sun et al., 2007",896.721455456034,300.667193355929,-0.00300735659836605
"819",186.8,190.8,182.7,942,"mean",628,1256,1,"skew_normal","stomata","Sun et al., 2007",941.586189332372,315.750194135875,0.00164254943582684
"820",25.6,28.1,23,588,"mean",412,971,1,"skew_normal; reported distribution is normal","stomata","Kôrschner et al., 2008",952.954524191993,385.571641180694,-1.59664205181181
"821",22.1,23.6,20.6,333,"mean",233,550,1,"skew_normal; reported distribution is normal","stomata","Kôrschner et al., 2008",539.585031737795,218.527272898363,-1.59305043464942
"822",20,20.3,19.7,332,"mean",233,548,1,"skew_normal; reported distribution is normal","stomata","Kôrschner et al., 2008",537.997501194316,217.385796347247,-1.59995921733768
"823",19,19.5,18.5,397,"mean",278,654,1,"skew_normal; reported distribution is normal","stomata","Kôrschner et al., 2008",641.280865766063,258.949518289614,-1.58697916847354
"824",19,19.2,18.8,459,"mean",321,757,1,"skew_normal; reported distribution is normal","stomata","Kôrschner et al., 2008",742.241173467179,300.264386865878,-1.58683576822305
"825",17.6,18,17.2,374,"mean",262,617,1,"skew_normal; reported distribution is normal","stomata","Kôrschner et al., 2008",605.324673545975,244.714849420186,-1.59284110687645
"826",17.6,18,17.2,341,"mean",239,563,1,"skew_normal; reported distribution is normal","stomata","Kôrschner et al., 2008",552.550809002014,223.486705076926,-1.59683740230791
"827",17.6,18,17.2,388,"mean",272,641,1,"skew_normal; reported distribution is normal","stomata","Kôrschner et al., 2008",629.255987184888,254.63358971696,-1.59950215550673
"828",17,17.5,16.4,393,"mean",275,649,1,"skew_normal; reported distribution is normal","stomata","Kôrschner et al., 2008",636.694494052668,257.808637476843,-1.59275239895578
"829",16.8,17.2,16.4,425,"mean",297,701,1,"skew_normal; reported distribution is normal","stomata","Kôrschner et al., 2008",687.20307242807,278.143741490473,-1.58496793795304
"830",16.5,17.5,15.5,393,"mean",275,649,1,"skew_normal; reported distribution is normal","stomata","Kôrschner et al., 2008",636.694494052668,257.808637476843,-1.59275239895578
"831",15.8,16,15.6,564,"median",414,701,1,"skew_normal","stomata","Kôrschner et al., 2008 (updated by Beerling et al., 2009)",493.510251298219,157.964713663912,0.589385380775471
"832",15.7,16.4,15,555,"median",426,695,1,"skew_normal","stomata","Kôrschner et al., 2008 (updated by Beerling et al., 2009)",618.418379571085,147.222650100333,-0.566818438813451
"833",15.7,16.4,15,552,"median",416,693,1,"skew_normal","stomata","Kôrschner et al., 2008 (updated by Beerling et al., 2009)",599.689613492194,146.454042156881,-0.419383441834949
"834",15.7,16.4,15,449,"mean",314,741,1,"skew_normal; reported distribution is normal","stomata","Kôrschner et al., 2008",726.688666470714,294.163889813355,-1.58891995247108
"835",13.9,14.3,13.5,287,"median",262,301,1,"skew_normal","stomata","Kôrschner et al., 2008 (updated by Beerling et al., 2009)",264.997924954021,25.7343964469366,1.34520531960691
"836",13.9,14.3,13.5,293,"mean",205,483,1,"skew_normal; reported distribution is normal","stomata","Kôrschner et al., 2008",473.580893693721,191.447061629606,-1.58664182783095
"837",11.6,12.2,11,332,"mean",233,548,1,"skew_normal; reported distribution is normal","stomata","Kôrschner et al., 2008",537.997501194306,217.385796347244,-1.59995921733759
"838",72.5,83.6,72.1,559,"mean",497,819,1,"skew_normal","stomata","Quan et al., 2009",840.604431667398,244.549537689723,-2.48610434328066
"839",73.1,83.6,72.1,568,"mean",508,836,1,"skew_normal","stomata","Quan et al., 2009",860.237689044319,250.692358748564,-2.58053705204201
"840",73.7,83.6,72.1,572,"mean",491,938,1,"skew_normal","stomata","Quan et al., 2009",971.568594933361,342.026916879407,-2.59802513593627
"841",74.7,83.6,72.1,589,"mean",506,1020,1,"skew_normal","stomata","Quan et al., 2009",1065.54952692538,398.236398195975,-2.81421143253888
"842",75.4,83.6,72.1,593,"mean",520,979,1,"skew_normal","stomata","Quan et al., 2009",1020.42587214805,356.157443981701,-2.84312694204198
"843",75.9,83.6,72.1,695,"mean",559,3251,1,"skew_normal","stomata","Quan et al., 2009",3664.28956396969,2210.05794421714,-5.39388619668221
"844",78.1,83.6,72.1,568,"mean",475,984,1,"skew_normal","stomata","Quan et al., 2009",1021.68962951922,389.086408372135,-2.58272034303308
"845",79.9,83.6,72.1,582,"mean",497,1001,1,"skew_normal","stomata","Quan et al., 2009",1043.21602017793,388.747354042559,-2.7321085780755
"846",81.5,83.6,72.1,585,"mean",483,1105,1,"skew_normal","stomata","Quan et al., 2009",1159.06863824574,481.164288245219,-2.78500013433957
"847",121,123,119,867,"mean",578,1156,1,"skew_normal","stomata","Passalia, 2009",868.327447120564,290.613629020624,-0.00572488547272966
"848",121,123,119,837,"mean",558,1116,1,"skew_normal","stomata","Passalia, 2009",837.865006764127,280.55620115999,-0.00386422287151727
"849",121,123,119,784,"mean",523,1046,1,"skew_normal","stomata","Passalia, 2009",824.66019601725,266.009830910792,-0.192700723537885
"850",121,123,119,573,"mean",382,764,1,"skew_normal","stomata","Passalia, 2009",573.53614226924,192.06519165569,-0.00349859246334889
"851",121,123,119,1060,"mean",707,1413,1,"skew_normal","stomata","Passalia, 2009",1062.2260949634,354.974253144733,-0.00785989458717609
"852",121,123,119,1060,"mean",707,1413,1,"skew_normal","stomata","Passalia, 2009",1061.06830152742,354.968877433247,-0.0037719487375083
"853",121,123,119,867,"mean",578,1156,1,"skew_normal","stomata","Passalia, 2009",866.291495926783,290.611461500316,0.00305556213638212
"854",121,123,119,593,"mean",395,791,1,"skew_normal","stomata","Passalia, 2009",594.458791865419,199.108790336117,-0.0091828286016894
"855",121,123,119,908,"mean",605,1211,1,"skew_normal","stomata","Passalia, 2009",909.3598248635,304.691653709482,-0.00559355086752308
"856",121,123,119,782,"mean",521,1043,1,"skew_normal","stomata","Passalia, 2009",782.771881612725,262.455688544108,-0.00368601522176353
"857",121,123,119,734,"mean",489,979,1,"skew_normal","stomata","Passalia, 2009",734.810963482482,246.366720640321,-0.00412555161642579
"858",121,123,119,769,"mean",513,1026,1,"skew_normal","stomata","Passalia, 2009",809.147403710693,260.96232173652,-0.193965562043957
"859",101.8,103,100.5,974,"mean",649,1298,1,"skew_normal","stomata","Passalia, 2009",927.133594351074,329.58936740741,0.179124463407414
"860",101.8,103,100.5,852,"mean",568,1136,1,"skew_normal","stomata","Passalia, 2009",852.838791941867,285.583964647849,-0.00368114195693593
"861",101.8,103,100.5,917,"mean",612,1223,1,"skew_normal","stomata","Passalia, 2009",962.040768799358,310.417967662331,-0.182817101536135
"862",101.8,103,100.5,954,"mean",636,1272,1,"skew_normal","stomata","Passalia, 2009",955.411521061962,319.775329245766,-0.00553232324387601
"863",3.9,4.2,3.6,355,"mean",249,586,1,"skew_normal","stomata","Retallack, 2009a",575.218493264244,232.513256175379,-1.59845810197204
"864",12,12.3,11.6,468,"mean",328,773,1,"skew_normal","stomata","Retallack, 2009a",758.735438138752,307.008828935694,-1.59806468021239
"865",34.5,35,33.9,672,"mean",448,896,1,"skew_normal","stomata","Retallack, 2009a",672.558236918823,225.249044193617,-0.00310611211038648
"866",35.5,36,35,746,"mean",497,995,1,"skew_normal","stomata","Retallack, 2009a",747.498915985411,250.392162921451,-0.00750285836232155
"867",46.4,47.8,45,908,"mean",605,1210,1,"skew_normal","stomata","Retallack, 2009a",863.250906261543,307.39065788166,0.183428480754994
"868",118,123,113,893,"mean",595,1190,1,"skew_normal","stomata","Retallack, 2009a",848.739184015564,302.344984654453,0.184465831600275
"869",124.7,126.3,123,1008,"mean",672,1344,1,"skew_normal","stomata","Retallack, 2009a",1010.0605387935,337.878812662268,-0.00764346345643144
"870",127.9,129.5,126.3,592,"mean",395,789,1,"skew_normal","stomata","Retallack, 2009a",592.684199000067,198.099062594278,-0.00432875598406861
"871",142,143,141,813,"mean",542,1084,1,"skew_normal","stomata","Retallack, 2009a",813.933976511743,272.511884313346,-0.00429549569516434
"872",142,143,141,736,"mean",491,981,1,"skew_normal","stomata","Retallack, 2009a",735.407339078618,246.366098580985,0.00301499644362001
"873",143.5,145,142,972,"mean",648,1296,1,"skew_normal","stomata","Retallack, 2009a",972.868997131215,325.806811759296,-0.0033428735200681
"874",148,149,147,736,"mean",491,981,1,"skew_normal","stomata","Retallack, 2009a",737.376695553184,246.369230269944,-0.00700356587649045
"875",153.4,154.7,152.1,939,"mean",626,1252,1,"skew_normal","stomata","Retallack, 2009a",940.338614798325,314.747195679724,-0.00533037809290073
"876",203.2,205,201.3,908,"mean",605,1210,1,"skew_normal","stomata","Retallack, 2009a",863.25090626154,307.390657881661,0.183428480755005
"877",230.5,233,228,813,"mean",542,1084,1,"skew_normal","stomata","Retallack, 2009a",813.741800501596,272.511293315844,-0.00341164941150259
"878",233.8,237,230.5,789,"mean",526,1052,1,"skew_normal","stomata","Retallack, 2009a",790.475154917882,264.469812596342,-0.00699085204839002
"879",233.8,237,230.5,825,"mean",550,1100,1,"skew_normal","stomata","Retallack, 2009a",825.964485783005,276.53425763564,-0.00437129513400643
"880",168.8,174.1,163.5,1422,"mean",948,1896,1,"skew_normal","stomata","Yan et al., 2009",1423.87210129278,476.645278848574,-0.00492263915323138
"881",168.8,174.1,163.5,1373,"mean",915,1830,1,"skew_normal","stomata","Yan et al., 2009",1314.21747823962,463.729648201587,0.159512571038908
"882",168.8,174.1,163.5,1296,"mean",864,1728,1,"skew_normal","stomata","Yan et al., 2009",1297.69983070216,434.410862334773,-0.00490420801780441
"883",168.8,174.1,163.5,1188,"mean",792,1584,1,"skew_normal","stomata","Yan et al., 2009",1189.71106198637,398.210584435821,-0.00538539451460344
"884",168.8,174.1,163.5,1134,"mean",756,1512,1,"skew_normal","stomata","Yan et al., 2009",1131.35599156715,380.115785342903,0.00871804532905075
"885",94.5,NA,NA,366,"mean",256,603,1,"skew_normal","stomata","Barclay et al., 2010",591.093516094236,238.862328762898,-1.58396260915197
"886",94.4,NA,NA,381,"mean",267,628,1,"skew_normal","stomata","Barclay et al., 2010",616.026547592972,248.781951479401,-1.59109545512055
"887",94.3,NA,NA,384,"mean",269,634,1,"skew_normal","stomata","Barclay et al., 2010",622.141525131062,251.707903246987,-1.59534183407621
"888",94.3,NA,NA,410,"mean",287,676,1,"skew_normal","stomata","Barclay et al., 2010",662.94902189129,267.976311873743,-1.58870752154781
"889",94.2,NA,NA,444,"mean",311,733,1,"skew_normal","stomata","Barclay et al., 2010",719.251015686258,290.989282350119,-1.59476791024496
"890",94.1,NA,NA,457,"mean",320,753,1,"skew_normal","stomata","Barclay et al., 2010",738.390354673057,298.230896495779,-1.58752070771727
"891",94.1,NA,NA,360,"mean",252,595,1,"skew_normal","stomata","Barclay et al., 2010",583.920650988668,236.580504187036,-1.5965190390068
